EmpID,FirstName,LastName,FullName,StartDate,ExitDate,TitleOfJob,Supervisor,EmployerEmail,BusinessUnit,EmployeeStatus,EmployeeType,PayZone,EmployeeClassificationType,TerminationType,TerminationDescription,DepartmentType,Division,DOB,State,JobFunctionDescription,GenderCode,LocationCode,RaceDesc,MaritalDesc,Performance Score,CurrentEmployeeRating
3134,Heidi,Joyce,Heidi Joyce,12-06-2018,12-01-2022,Production Technician II,Keith George,heidi.joyce@bilearner.com,TNS,Active,Part-Time,Zone C,Full-Time,Voluntary,Avoid that school central member.,Production       ,Fielders,4-15-1947,MA,Engineer,Female,2140,Hispanic,Married,Exceeds,5
3135,Elle,Spears,Elle Spears,03-12-2020,06-06-2023,Production Technician II,Jennifer Smith,elle.spears@bilearner.com,BPC,Active,Part-Time,Zone A,Temporary,Involuntary,Food information day art PM leader.,Production       ,Project Management - Con,4-25-1993,MA,Administrative,Female,9790,White,Single,Fully Meets,4
3137,Dean,Mckenzie,Dean Mckenzie,12-09-2018,6-25-2023,Production Technician II,Justin Wells,dean.mckenzie@bilearner.com,EW,Voluntarily Terminated,Contract,Zone B,Temporary,Involuntary,Easy film last fact discuss. Enough worker wall.,Production       ,Field Operations,06-03-1995,MA,Laborer,Female,50624,Other,Single,Fully Meets,2
3138,Isabell,Wu,Isabell Wu,12-25-2022,03-08-2023,Production Technician II,Rachel Crawford,isabell.wu@bilearner.com,MSC,Voluntarily Terminated,Contract,Zone A,Full-Time,Voluntary,Week campaign later realize magazine.,Production       ,Field Operations,04-07-1987,MA,Laborer,Female,83438,Black,Single,Fully Meets,4
3145,Prince,Petty,Prince Petty,9-27-2020,03-04-2022,Production Technician I,James Ware,prince.petty@bilearner.com,MSC,Leave of Absence,Part-Time,Zone C,Temporary,Retirement,Reveal real paper peace usually fly know century.,Production       ,Field Operations,10-30-1995,MA,Driller,Male,59765,Asian,Divorced,Fully Meets,2
3147,Bobby,Levy,Bobby Levy,7-17-2023,7-28-2023,Production Technician I,Donna Yang,bobby.levy@bilearner.com,PYZ,Active,Contract,Zone B,Temporary,Involuntary,Member cost town create against decision.,Production       ,General - Sga,4-23-1999,MA,Engineer,Male,48709,Hispanic,Divorced,Fully Meets,5
3148,Gustavo,Durham,Gustavo Durham,5-28-2020,12-14-2021,Production Technician I,Adrienne Barnett,gustavo.durham@bilearner.com,WBL,Active,Full-Time,Zone C,Temporary,Voluntary,Draw health deal.,Production       ,Aerial,03-01-1950,MA,Foreman,Male,76147,White,Single,Exceeds,2
3149,Teagan,Stevens,Teagan Stevens,03-01-2021,04-05-2023,Production Technician I,Yvonne Bush,teagan.stevens@bilearner.com,NEL,Active,Full-Time,Zone A,Part-Time,Voluntary,Policy upon tend join individual direction yard.,Production       ,Field Operations,9-27-1983,MA,Laborer,Female,19987,Black,Single,Exceeds,2
3152,Alaina,Mayo,Alaina Mayo,07-05-2022,12-28-2022,Production Technician I,Mr. Tony Collier,alaina.mayo@bilearner.com,CCDR,Active,Contract,Zone C,Temporary,Voluntary,Through would building generation pay investment.,Production       ,Field Operations,12-29-1953,MA,Laborer,Female,27163,Black,Widowed,Exceeds,5
3153,Jagger,Morgan,Jagger Morgan,11-29-2019,03-11-2022,Production Technician I,Kathleen Johnson,jagger.morgan@bilearner.com,SVG,Active,Part-Time,Zone A,Full-Time,Retirement,Seven trip current difference baby.,Production       ,Field Operations,12-13-1994,MA,Technician,Female,96230,Other,Single,Fully Meets,4
3155,Amy,Frederick,Amy Frederick,7-16-2020,2-15-2022,Production Technician I,Amanda Carter,amy.frederick@bilearner.com,MSC,Terminated for Cause,Contract,Zone B,Temporary,Voluntary,Interest sit production sit director think.,Production       ,General - Con,3-14-1951,MA,Lineman,Male,56136,Black,Married,Fully Meets,2
3156,Pierce,Charles,Pierce Charles,7-18-2019,2-19-2020,Production Technician II,Jenny Ray,pierce.charles@bilearner.com,MSC,Voluntarily Terminated,Contract,Zone B,Part-Time,Voluntary,Else feel no individual.,Production       ,General - Con,7-16-1962,MA,Lineman,Female,65327,Black,Married,Fully Meets,5
3157,Deegan,Pham,Deegan Pham,03-10-2019,11-16-2021,Production Technician II,Kimberly Collier,deegan.pham@bilearner.com,TNS,Active,Contract,Zone A,Full-Time,Voluntary,Capital series something again ever.,Production       ,Billable Consultants,3-16-1984,MA,Engineer,Female,25266,White,Divorced,Exceeds,5
3158,Seth,Oneill,Seth Oneill,5-30-2023,7-21-2023,Production Technician II,Michael Hendricks,seth.oneill@bilearner.com,PYZ,Active,Part-Time,Zone A,Full-Time,Retirement,More next spring around television million media.,Production       ,General - Sga,1-21-1976,MA,Director,Female,35824,Hispanic,Divorced,Exceeds,2
3159,Mollie,Woodward,Mollie Woodward,8-23-2018,6-19-2019,Production Technician II,Lindsay White,mollie.woodward@bilearner.com,WBL,Active,Full-Time,Zone B,Part-Time,Voluntary,Allow decide education consider early such.,Production       ,Field Operations,5-29-1978,MA,Groundman,Female,24940,Asian,Married,Fully Meets,4
3161,Celeste,Allison,Celeste Allison,08-01-2023,08-02-2023,Production Technician II,Erin Maxwell,celeste.allison@bilearner.com,PL,Voluntarily Terminated,Full-Time,Zone C,Full-Time,Involuntary,Material thousand usually.,Production       ,General - Con,4-17-1983,MA,Laborer,Female,9346,Black,Divorced,Fully Meets,1
3162,Camryn,Clark,Camryn Clark,2-24-2020,12-24-2020,Production Technician II,Kaitlin Thomas MD,camryn.clark@bilearner.com,BPC,Active,Part-Time,Zone A,Temporary,Resignation,Not later mission use industry family at.,Production       ,Isp,8-27-1997,MA,Manager,Male,57257,White,Single,Fully Meets,5
3164,Danielle,Blanchard,Danielle Blanchard,12-07-2022,06-08-2023,Production Technician I,Natalie Hogan,danielle.blanchard@bilearner.com,BPC,Voluntarily Terminated,Full-Time,Zone C,Temporary,Resignation,Beat hand ready reason development else doctor.,Production       ,Field Operations,3-18-1997,MA,Foreman,Female,89536,Other,Married,Fully Meets,5
3165,Kasey,Pineda,Kasey Pineda,03-08-2019,02-08-2021,Production Technician I,Kenneth Wilkinson,kasey.pineda@bilearner.com,CCDR,Active,Part-Time,Zone C,Full-Time,Retirement,Truth hope she after.,Production       ,Field Operations,12-24-1994,MA,Laborer,Female,38677,Black,Single,Fully Meets,2
3166,Kenzie,Friedman,Kenzie Friedman,08-06-2019,7-27-2022,Production Technician I,Michelle Beasley,kenzie.friedman@bilearner.com,SVG,Active,Part-Time,Zone A,Full-Time,Resignation,Whatever up again yeah wear red.,Production       ,Field Operations,11-02-1993,MA,Laborer,Female,28796,White,Single,Exceeds,2
3168,Deshawn,Henry,Deshawn Henry,02-08-2022,7-18-2023,Production Technician I,Timothy Price,deshawn.henry@bilearner.com,MSC,Leave of Absence,Part-Time,Zone A,Full-Time,Voluntary,Hot stage record listen cost against.,Production       ,Sales & Marketing,5-24-1990,MA,Assistant,Male,86333,Hispanic,Married,Fully Meets,2
3169,Cristian,Ritter,Cristian Ritter,06-08-2019,1-29-2021,Production Technician I,Jade Howell,cristian.ritter@bilearner.com,TNS,Active,Part-Time,Zone B,Part-Time,Resignation,Find by campaign. Bit oil show cultural up smile.,Production       ,Aerial,04-03-1951,MA,Lineman,Female,17633,Other,Single,Exceeds,4
3170,Demarcus,Huffman,Demarcus Huffman,1-28-2022,6-23-2023,Production Technician I,David Harrison,demarcus.huffman@bilearner.com,PYZ,Active,Full-Time,Zone C,Full-Time,Retirement,Good talk past.,Production       ,Field Operations,1-23-1992,MA,Technician,Male,16568,Asian,Married,Fully Meets,2
3171,Regina,Lopez,Regina Lopez,8-26-2020,08-11-2022,Production Technician I,Courtney Neal,regina.lopez@bilearner.com,WBL,Active,Part-Time,Zone A,Part-Time,Involuntary,Suddenly myself debate official training three.,Production       ,Engineers,2-25-1995,MA,Engineer,Female,44233,White,Widowed,Fully Meets,5
3173,Tucker,Sweeney,Tucker Sweeney,12-21-2022,5-30-2023,Production Technician I,Gloria Vaughn,tucker.sweeney@bilearner.com,PL,Active,Contract,Zone A,Part-Time,Resignation,Place hear beat.,Production       ,Billable Consultants,3-14-1957,MA,Engineer,Female,24597,Asian,Married,Fully Meets,1
3174,Roy,Pratt,Roy Pratt,10-12-2022,07-03-2023,Production Technician I,Tracy Warner,roy.pratt@bilearner.com,BPC,Active,Full-Time,Zone C,Part-Time,Involuntary,Only something seven relate leg however.,Production       ,Catv,6-13-1961,MA,Foreman,Female,59255,Hispanic,Single,Fully Meets,5
3175,Raphael,Whitney,Raphael Whitney,7-23-2023,08-01-2023,Production Technician I,Richard Cox,raphael.whitney@bilearner.com,CCDR,Active,Full-Time,Zone B,Full-Time,Voluntary,Foreign friend policy green.,Production       ,Fielders,07-11-1947,MA,Engineer,Female,97410,Asian,Single,Fully Meets,1
3176,Cade,Palmer,Cade Palmer,12-13-2018,6-23-2020,Production Technician I,Jessica Morgan,cade.palmer@bilearner.com,SVG,Active,Full-Time,Zone A,Full-Time,Resignation,Minute between another local country.,Production       ,Project Management - Con,2-24-2000,MA,Coordinator,Female,42252,Other,Widowed,Exceeds,1
3177,Abel,Potts,Abel Potts,9-30-2019,6-23-2021,Production Technician I,Lori Martin,abel.potts@bilearner.com,EW,Terminated for Cause,Full-Time,Zone A,Full-Time,Resignation,Six agreement take. Newspaper back land health.,Production       ,Project Management - Con,3-13-2000,MA,Coordinator,Female,48294,Asian,Single,Fully Meets,1
3178,Wayne,Leon,Wayne Leon,1-24-2020,06-09-2023,Production Technician II,Eric Lopez,wayne.leon@bilearner.com,MSC,Voluntarily Terminated,Part-Time,Zone C,Part-Time,Involuntary,Follow arrive inside source.,Production       ,Field Operations,4-30-1990,MA,Administrator,Female,45258,White,Married,PIP,1
3179,Amya,Armstrong,Amya Armstrong,12-23-2020,3-17-2021,Production Technician II,Victoria Thomas,amya.armstrong@bilearner.com,TNS,Active,Full-Time,Zone C,Full-Time,Voluntary,Assume none mother note poor indeed.,Production       ,Field Operations,12-22-1941,MA,Lineman,Male,96822,Black,Divorced,Fully Meets,2
3180,Johnny,Whitehead,Johnny Whitehead,06-07-2019,01-11-2020,Production Technician II,Jennifer Dean,johnny.whitehead@bilearner.com,PYZ,Voluntarily Terminated,Full-Time,Zone B,Temporary,Retirement,Begin person since way. Thus region happy no.,Production       ,Field Operations,10-27-1997,MA,Technician,Female,14828,Hispanic,Divorced,Fully Meets,4
3181,Antwan,Clayton,Antwan Clayton,12-25-2019,11-14-2021,Production Technician II,Cameron Harris,antwan.clayton@bilearner.com,WBL,Active,Contract,Zone C,Temporary,Voluntary,Safe cost bar use per both tend.,Production       ,General - Con,7-17-1959,MA,Foreman,Female,26328,Other,Single,Fully Meets,4
3183,Uriah,Guerrero,Uriah Guerrero,11-03-2022,08-03-2023,Production Technician II,Victor Warren,uriah.guerrero@bilearner.com,PL,Voluntarily Terminated,Full-Time,Zone A,Temporary,Resignation,Then foot not.,Production       ,Engineers,2-15-1953,MA,Technician,Male,40809,Other,Single,PIP,3
3185,Selena,Yoder,Selena Yoder,9-23-2020,3-15-2023,Production Technician I,Tina Wright,selena.yoder@bilearner.com,NEL,Voluntarily Terminated,Contract,Zone C,Temporary,Voluntary,Development second material common.,Production       ,Field Operations,11-10-1999,MA,Assistant,Female,91605,Other,Divorced,PIP,2
3186,Kaila,Flowers,Kaila Flowers,8-29-2021,11-08-2022,Production Technician I,Mary Weber,kaila.flowers@bilearner.com,PL,Active,Part-Time,Zone A,Full-Time,Voluntary,Believe kitchen whose true.,Production       ,Aerial,05-03-1967,MA,Supervisor,Female,76162,Black,Divorced,Fully Meets,2
3187,Dashawn,Ramirez,Dashawn Ramirez,12-13-2022,01-11-2023,Production Technician I,Eric Riley Jr.,dashawn.ramirez@bilearner.com,PYZ,Active,Contract,Zone C,Full-Time,Resignation,Wide smile scene such society contain.,Production       ,Wireline Construction,04-08-1962,MA,Project Manager,Female,13522,Black,Single,PIP,3
3191,Monserrat,Miranda,Monserrat Miranda,07-06-2022,08-12-2022,Production Technician I,Krystal Newton,monserrat.miranda@bilearner.com,BPC,Active,Part-Time,Zone A,Part-Time,Retirement,Read PM learn third clearly film news.,Production       ,Technology / It,1-28-1945,MA,Technician,Male,29435,Black,Married,Fully Meets,2
3192,Johnathon,Lynch,Johnathon Lynch,4-21-2019,01-12-2022,Production Technician I,Alexandra Goodman,johnathon.lynch@bilearner.com,CCDR,Active,Full-Time,Zone A,Part-Time,Resignation,Ball they group who.,Production       ,Aerial,01-12-1997,MA,Laborer,Female,26250,Black,Single,Fully Meets,3
3195,Kaylen,Hogan,Kaylen Hogan,7-16-2020,10-15-2020,Production Technician I,Latasha Garrison,kaylen.hogan@bilearner.com,NEL,Active,Full-Time,Zone A,Full-Time,Resignation,Tonight address serve yard race.,Production       ,General - Con,1-31-1981,MA,Technician,Female,70709,White,Divorced,Fully Meets,2
3196,Karley,Michael,Karley Michael,11-28-2018,8-14-2021,Production Technician I,James Hawkins,karley.michael@bilearner.com,PL,Active,Full-Time,Zone B,Temporary,Involuntary,Summer might develop TV magazine down.,Production       ,Engineers,11-12-1974,MA,Project Manager,Female,60139,Other,Divorced,Fully Meets,2
3202,Dallas,Leach,Dallas Leach,6-21-2020,6-23-2023,Production Technician I,Andrea Walls,dallas.leach@bilearner.com,WBL,Voluntarily Terminated,Contract,Zone A,Full-Time,Involuntary,Oil prepare serious affect.,Production       ,Engineers,3-28-1999,MA,Engineer,Female,1810,Other,Single,Fully Meets,4
3203,Marianne,Eaton,Marianne Eaton,1-19-2021,09-11-2022,Production Technician I,John Lutz,marianne.eaton@bilearner.com,PYZ,Voluntarily Terminated,Contract,Zone C,Part-Time,Voluntary,Subject network inside.,Production       ,General - Sga,09-10-1961,MA,Administrator,Female,2343,White,Single,Fully Meets,4
3205,Roxana,Goyal,Roxana Goyal,8-13-2020,9-17-2021,Production Technician I,Roy Bradshaw,roxana.goyal@bilearner.com,TNS,Leave of Absence,Contract,Zone C,Part-Time,Voluntary,Notice strong involve music fact door move.,Production       ,Aerial,02-02-1988,MA,Lineman,Female,1864,Asian,Married,Fully Meets,4
3208,Abdellah,Veera,Abdellah Veera,12-25-2020,03-08-2023,Production Technician I,Jeffrey Gray,abdellah.veera@bilearner.com,CCDR,Voluntarily Terminated,Contract,Zone A,Temporary,Resignation,Own road black catch help agreement.,Production       ,Field Operations,09-04-1973,MA,Operator,Male,2171,Hispanic,Divorced,Fully Meets,2
3212,Mohammed,Latif,Mohammed Latif,12-27-2020,5-22-2022,Production Technician II,Matthew Brown,mohammed.latif@bilearner.com,PYZ,Voluntarily Terminated,Full-Time,Zone C,Part-Time,Resignation,Style now then seven.,Production       ,Field Operations,6-30-1972,MA,Foreman,Male,2126,Asian,Married,Fully Meets,5
3213,Hamish,Garneau,Hamish Garneau,11-17-2018,12-27-2019,Production Technician I,Brandy Ferguson,hamish.garneau@bilearner.com,WBL,Active,Full-Time,Zone A,Part-Time,Involuntary,Mr everyone identify how pressure way.,Production       ,Field Operations,6-28-1952,MA,Laborer,Male,1550,Hispanic,Widowed,Fully Meets,2
3217,Sarah,Akinkuolie,Sarah Akinkuolie,1-20-2019,10-01-2019,Production Technician II,Karen Munoz,sarah.akinkuolie@bilearner.com,BPC,Voluntarily Terminated,Contract,Zone B,Full-Time,Resignation,Summer begin quickly.,Production       ,General - Con,9-28-1968,MA,Technician,Female,1810,White,Single,Fully Meets,3
3225,Saniya,Bradley,Saniya Bradley,06-07-2021,6-23-2023,Production Technician I,Emily Rodriguez,saniya.bradley@bilearner.com,EW,Active,Contract,Zone B,Part-Time,Retirement,Environmental region affect have it.,Production       ,General - Con,7-29-1977,MA,Foreman,Female,8088,White,Divorced,Fully Meets,3
3227,Rosemary,Manning,Rosemary Manning,11-20-2021,06-06-2022,Production Technician I,Michelle Kramer,rosemary.manning@bilearner.com,TNS,Leave of Absence,Contract,Zone A,Temporary,Involuntary,Hope any environment reflect realize.,Production       ,Aerial,07-08-1969,MA,Groundman,Female,1013,Black,Widowed,Fully Meets,2
3228,Adrianna,Johnston,Adrianna Johnston,5-27-2019,8-18-2022,Production Technician I,Melissa Bennett,adrianna.johnston@bilearner.com,PYZ,Voluntarily Terminated,Full-Time,Zone C,Temporary,Involuntary,Eat unit push read. Weight decide prove defense.,Production       ,Field Operations,06-03-1946,MA,Technician,Male,8223,Hispanic,Single,Fully Meets,2
3230,Annalise,Avila,Annalise Avila,5-13-2021,7-13-2023,Production Technician I,Patricia Lee,annalise.avila@bilearner.com,NEL,Leave of Absence,Full-Time,Zone C,Full-Time,Resignation,Condition whole however senior water.,Production       ,Field Operations,4-20-1991,MA,Laborer,Female,55412,White,Single,Fully Meets,1
3232,Makenzie,Mercer,Makenzie Mercer,10-06-2021,5-19-2022,Production Technician I,Carlos Miller,makenzie.mercer@bilearner.com,BPC,Leave of Absence,Part-Time,Zone B,Temporary,Resignation,Write arrive produce since.,Production       ,General - Con,11-18-1974,MA,Laborer,Male,26785,Other,Divorced,Fully Meets,1
3233,Julia,Vargas,Julia Vargas,8-22-2020,8-26-2020,Production Technician I,Jim Mccormick,julia.vargas@bilearner.com,CCDR,Leave of Absence,Contract,Zone C,Part-Time,Voluntary,Fact order police ability another pretty add.,Production       ,Engineers,02-08-1969,MA,Engineer,Male,14249,Asian,Widowed,Fully Meets,2
3235,Emmett,York,Emmett York,12-23-2021,10-17-2022,Production Technician I,Jeffrey Webb,emmett.york@bilearner.com,EW,Active,Contract,Zone C,Temporary,Resignation,Without option agent show term.,Production       ,Engineers,08-01-1963,MA,Engineer,Male,62173,Hispanic,Married,Fully Meets,2
3236,Landin,Walton,Landin Walton,1-24-2022,3-27-2022,Production Technician II,James Williamson,landin.walton@bilearner.com,NEL,Active,Contract,Zone C,Full-Time,Involuntary,Stuff painting partner my.,Production       ,People Services,06-04-1979,MA,Cpo,Female,8702,Asian,Married,Fully Meets,5
3238,Abby,Estes,Abby Estes,12-04-2018,07-01-2022,Production Technician II,Anne Gomez,abby.estes@bilearner.com,PYZ,Voluntarily Terminated,Contract,Zone A,Part-Time,Voluntary,Organization above size discuss office.,Production       ,Wireline Construction,09-04-2000,MA,Vp,Male,39455,Other,Divorced,Fully Meets,4
3240,Kyan,Fritz,Kyan Fritz,08-12-2018,07-05-2019,Production Technician II,Taylor Kim,kyan.fritz@bilearner.com,TNS,Voluntarily Terminated,Full-Time,Zone C,Temporary,Voluntary,Kid decision small fire year eat.,Production       ,Shop (Fleet),03-05-1980,MA,Shop,Female,60148,Asian,Married,Fully Meets,2
3242,Alma,Fischer,Alma Fischer,11-23-2021,4-21-2022,Production Technician I,Krista Hernandez,alma.fischer@bilearner.com,NEL,Voluntarily Terminated,Contract,Zone C,Full-Time,Resignation,If data from box movement bad service.,Production       ,Aerial,4-13-1955,MA,Lineman,Male,46927,Hispanic,Single,Fully Meets,3
